datetime;melatonin
2024-04-17 10:00:00;3.98
2024-04-17 12:00:00;2.95
2024-04-17 14:00:00;1.88
2024-04-17 16:00:00;2.36
2024-04-17 18:00:00;2.25
2024-04-17 20:00:00;4.21
2024-04-17 22:00:00;5.71
2024-04-18 00:00:00;2.4
2024-04-18 01:55:00;5.66
2024-04-18 03:55:00;11.36
2024-04-18 05:51:00;20.52
2024-04-18 07:56:00;4.01
